time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-6.25050327556,-3.20229539685,24.1726737556,6.05201167804,0.275877150054,0.0,-5.14299583843,-3.74279969014,5.13047372977,-0.0202700543906,0.108469607782,0.0,484.92868741516963,485.68682271335933,485.1784724979171,486.07999264961677
3.900000000000003,-6.56412215808,-3.43078046597,24.4783762681,6.05116939046,0.283708672325,0.0,-5.31166807715,-3.87345978075,5.05912213988,-0.0282752949314,0.119927600873,0.0,442.2776481823542,443.2318475104113,441.94309798267807,441.2825486764338
3.960000000000003,-6.88960960567,-3.66834644935,24.7849287095,6.05486032076,0.298428480233,0.0,-5.53916372906,-4.04477635579,5.15742627319,-0.00402081145917,0.0886546648006,0.0,499.22135334547994,496.9429433549835,496.6380444383934,498.41429708012123
4.020000000000002,-7.22770141864,-3.9151225372,25.0930571539,6.06576245741,0.303758886436,0.0,-5.73116157967,-4.18032172838,5.11328341508,-0.0418083685005,0.0857878424307,0.0,456.8401185454895,456.61755898880926,456.894285592549,453.8707318474384
4.080000000000001,-7.57871262935,-4.17077375974,25.4023804773,6.06658474379,0.314423417069,0.0,-5.97005312767,-4.3411019762,5.19570610336,-0.0229801848223,0.0588286465203,0.0,498.649829639124,496.68008242257804,496.03992680925836,497.42056602352693
4.14,-7.94359191953,-4.43561991502,25.7144824125,6.06536034313,0.318569851494,0.0,-6.19294043248,-4.48714988814,5.20662491769,-0.0286490049939,0.0663142964819,0.0,477.4346700342576,478.0080188534995,479.41982358536404,478.9887410003911
4.199999999999998,-8.32032555902,-4.70817504785,26.0222420596,6.06698541708,0.335029863397,0.0,-6.36604933523,-4.59803286345,5.05160223044,-0.00978115873461,0.103833044186,0.0,423.2442047884734,426.4675192891631,425.2763680152646,426.8898892752955
4.259999999999997,-8.70752675243,-4.98729555608,26.320193951,6.06653119064,0.342794735204,0.0,-6.54149553221,-4.7061959472,4.88007153373,-0.0151473645586,0.0890078702512,0.0,420.6972695911325,419.42025662356235,420.9432931879343,420.4786207628878
4.319999999999996,-9.10662106776,-5.27365669937,26.6110457786,6.0656316427,0.358372830105,0.0,-6.76277499427,-4.83916885836,4.81370847419,-0.0179459532837,0.12287795655,0.0,456.69610990646305,459.39892024541166,457.2227725189322,456.99978920630355
4.379999999999995,-9.51945153415,-5.56812855314,26.8982844825,6.06673490556,0.367772152274,0.0,-6.99903629966,-4.97645198865,4.75985056231,-0.0353646334682,0.106036257162,0.0,465.0383075322237,463.7285282422668,465.1760121229575,463.80952316501276
